INDIVIDUAL_ID,HOUSEHOLD_ID,FIRST_NAME,LAST_NAME,RFV Score,Age,Life Stage, Shoes-Sales Bf Promotion , Shoes-Sales Promotion , Shoes-Sales Af Promotion , Home-Sales Bf Promotion , Home-Sales Promotion , Home-Sales Af Promotion , Garden-Sales Bf Promotion , Garden-Sales Promotion , Garden-Sales Af Promotion , Shoes-PromotionOnlyFlag , Home-PromotionOnlyFlag , Garden-PromotionOnlyFlag 
5530281673,5543937469,Jeff,Goelz,545,47,Young Singles, $ 168 , $ 507 , $ 264 , $ 322 , $ 468 , $ 234 , $ 267 , $ 406 , $ 185 ,1,1,1
5527674388,5541449314,Roberta,Boarman,515,43,Young Singles, $ 300 , $ 664 , $ 398 , $ 277 , $ 656 , $ 362 , $ 168 , $ 613 , $ 353 ,0,0,1
5530293530,5543948535,Lisa,St Laurent,514,38,Empty Nesters, $ 55 , $ 363 , $ 248 , $ 369 , $ 408 , $ 381 , $ 334 , $ 546 , $ 141 ,0,1,0
5829846471,5829856946,Keith,Hartman,431,24,Matures, $ 178 , $ 637 , $ 182 , $ 429 , $ 669 , $ 283 , $ 399 , $ 655 , $ 451 ,1,1,0
5539369709,5552975585,Wesley,Dorsey,525,35,Empty Nesters, $ 56 , $ 546 , $ 472 , $ 342 , $ 637 , $ 379 , $ 479 , $ 329 , $ 147 ,1,1,0
5539065149,5552414844,Lana,Hunsberger,511,38,Empty Nesters, $ 401 , $ 634 , $ 252 , $ 400 , $ 476 , $ 401 , $ 375 , $ 630 , $ 78 ,0,0,1
5526368238,5540194769,Brian,Turek,135,21,Mom & Baby, $ 241 , $ 489 , $ 133 , $ 252 , $ 571 , $ 229 , $ 461 , $ 700 , $ 453 ,0,0,0
5539856471,5553420365,Renee,Dettmer,134,26,Young Singles, $ 318 , $ 439 , $ 369 , $ 286 , $ 340 , $ 381 , $ 259 , $ 457 , $ 254 ,0,0,1
5539927443,5553487355,Sharon,Rupe,533,29,Empty Nesters, $ 350 , $ 507 , $ 317 , $ 296 , $ 688 , $ 494 , $ 293 , $ 323 , $ 178 ,0,0,0
5535953000,5549376369,John,Dollar,423,49,Matures, $ 369 , $ 485 , $ 251 , $ 272 , $ 662 , $ 239 , $ 296 , $ 650 , $ 457 ,0,1,1
5901443533,5901444502,Joni,Smith,511,29,Empty Nesters, $ 395 , $ 326 , $ 278 , $ 61 , $ 592 , $ 178 , $ 219 , $ 609 , $ 474 ,0,0,0
5531274378,5544885441,Joann,Onarheim,124,41,Young Couples, $ 205 , $ 344 , $ 330 , $ 253 , $ 326 , $ 319 , $ 306 , $ 539 , $ 251 ,1,0,0
5536869487,5550274982,Jackie,Dibernardo,323,42,Empty Nesters, $ 89 , $ 386 , $ 237 , $ 449 , $ 440 , $ 308 , $ 439 , $ 368 , $ 409 ,1,0,0
5539644141,5553224985,Angela,Gaudette,425,32,Mom & Baby, $ 214 , $ 587 , $ 271 , $ 339 , $ 617 , $ 298 , $ 307 , $ 359 , $ 310 ,0,1,0
5535942951,5549366547,Curtis,Malmberg,143,33,Matures, $ 369 , $ 685 , $ 358 , $ 200 , $ 609 , $ 123 , $ 130 , $ 433 , $ 498 ,1,1,1
5539602358,5553187083,Michael,Lyons,314,41,Young Couples, $ 316 , $ 461 , $ 316 , $ 451 , $ 523 , $ 165 , $ 428 , $ 410 , $ 185 ,1,0,0
5528083634,5541843205,Nathaniel,Lindsay,115,27,Matures, $ 234 , $ 315 , $ 109 , $ 96 , $ 370 , $ 150 , $ 95 , $ 689 , $ 367 ,1,0,0
5538294251,5552971417,Michael,Boldin,111,30,Young Couples, $ 220 , $ 690 , $ 103 , $ 152 , $ 389 , $ 367 , $ 288 , $ 503 , $ 192 ,1,1,1
5526293302,5540124466,Judith,Vickers,133,47,Young Singles, $ 178 , $ 521 , $ 229 , $ 350 , $ 334 , $ 156 , $ 481 , $ 648 , $ 292 ,0,0,1
5536795198,5550202304,Gail,Veal,544,43,Empty Nesters, $ 52 , $ 473 , $ 177 , $ 185 , $ 674 , $ 99 , $ 131 , $ 469 , $ 374 ,1,0,0
5529338846,5543035195,Linda,Ulinski,222,44,Mom & Baby, $ 77 , $ 345 , $ 153 , $ 344 , $ 503 , $ 500 , $ 410 , $ 549 , $ 485 ,0,0,0
5537944109,5551325074,Roy,Miller,145,20,Mom & Baby, $ 145 , $ 479 , $ 255 , $ 457 , $ 656 , $ 415 , $ 290 , $ 317 , $ 176 ,0,1,1
5539803487,5553370220,Daniel,Teferra,115,30,Matures, $ 358 , $ 619 , $ 105 , $ 187 , $ 425 , $ 431 , $ 138 , $ 419 , $ 107 ,1,1,0
5527741622,5541513119,Melissa,Roberts,131,31,Empty Nesters, $ 141 , $ 697 , $ 418 , $ 303 , $ 313 , $ 59 , $ 321 , $ 434 , $ 102 ,0,0,0
5537248951,5550646301,Aimee,Donnelly,313,40,Empty Nesters, $ 363 , $ 460 , $ 282 , $ 473 , $ 604 , $ 68 , $ 347 , $ 553 , $ 302 ,1,0,1
5537907711,5551289419,Greg,Howell,145,43,Matures, $ 206 , $ 688 , $ 58 , $ 327 , $ 300 , $ 323 , $ 268 , $ 435 , $ 125 ,0,1,1
5539942864,5553500336,Symone,Pero,222,24,Young Couples, $ 159 , $ 373 , $ 342 , $ 425 , $ 405 , $ 214 , $ 222 , $ 632 , $ 273 ,0,1,1
5539442972,5553042231,Sharon,Arnett,214,45,Empty Nesters, $ 78 , $ 675 , $ 231 , $ 373 , $ 558 , $ 250 , $ 210 , $ 339 , $ 336 ,0,0,1
5526231166,5540066264,John,Kantz,321,43,Young Singles, $ 245 , $ 308 , $ 254 , $ 125 , $ 571 , $ 285 , $ 287 , $ 497 , $ 88 ,1,0,1
5536185669,5549603739,Ronda,Zander,515,20,Young Singles, $ 442 , $ 322 , $ 378 , $ 379 , $ 619 , $ 316 , $ 96 , $ 555 , $ 436 ,1,1,1
5530419681,5552864413,Leeana,Taylor,242,44,Young Singles, $ 81 , $ 452 , $ 392 , $ 258 , $ 477 , $ 68 , $ 303 , $ 661 , $ 301 ,1,1,1
5532336024,5545899218,Ginny,Spencer,243,48,Young Singles, $ 86 , $ 619 , $ 326 , $ 102 , $ 455 , $ 355 , $ 459 , $ 625 , $ 67 ,0,1,1
5537415962,5550808963,Megan,Maney,233,33,Matures, $ 71 , $ 340 , $ 481 , $ 402 , $ 492 , $ 227 , $ 291 , $ 517 , $ 59 ,1,0,1
5859078480,5859082677,Ron,Fisson,431,33,Empty Nesters, $ 273 , $ 591 , $ 82 , $ 151 , $ 582 , $ 122 , $ 325 , $ 378 , $ 186 ,0,0,0
5529323358,5543020743,Mike,Timko,444,36,Young Couples, $ 460 , $ 695 , $ 143 , $ 219 , $ 407 , $ 188 , $ 55 , $ 611 , $ 323 ,0,1,0
5539949118,5553506289,Rhonda,Jarrett,532,21,Matures, $ 117 , $ 682 , $ 181 , $ 386 , $ 414 , $ 129 , $ 98 , $ 695 , $ 292 ,1,0,1
5539845532,5553409866,Kenneth,Landon,422,34,Young Couples, $ 303 , $ 689 , $ 145 , $ 63 , $ 667 , $ 285 , $ 264 , $ 498 , $ 184 ,1,0,1
5532173508,5545744236,Emma,Hochgesang-Noffsinger,435,51,Mom & Baby, $ 430 , $ 304 , $ 491 , $ 123 , $ 462 , $ 391 , $ 209 , $ 411 , $ 247 ,0,1,0
5734634686,5734637514,Maranda,Horton,411,53,Empty Nesters, $ 313 , $ 307 , $ 467 , $ 78 , $ 450 , $ 152 , $ 483 , $ 305 , $ 59 ,1,0,0
5537589038,5552966008,Carol,Scimeca,443,43,Empty Nesters, $ 96 , $ 678 , $ 173 , $ 90 , $ 573 , $ 253 , $ 204 , $ 302 , $ 219 ,0,1,0
5530097802,5543765158,Kimberly,Roberts,544,48,Young Couples, $ 63 , $ 386 , $ 423 , $ 279 , $ 550 , $ 458 , $ 245 , $ 524 , $ 145 ,0,1,1
5533026596,5546563770,Dorinda,Kisner,343,40,Young Singles, $ 112 , $ 461 , $ 162 , $ 152 , $ 665 , $ 355 , $ 228 , $ 639 , $ 419 ,0,0,1
5539343794,5552688632,Don,Pope,353,45,Young Singles, $ 374 , $ 417 , $ 123 , $ 310 , $ 556 , $ 61 , $ 173 , $ 376 , $ 262 ,0,1,0
5533998135,5547490974,Marlene,Chandler,524,49,Empty Nesters, $ 481 , $ 473 , $ 389 , $ 466 , $ 430 , $ 401 , $ 336 , $ 347 , $ 459 ,0,1,0
5879636021,5879641428,Peggy,Kutsmeda,441,55,Young Couples, $ 91 , $ 466 , $ 114 , $ 321 , $ 699 , $ 422 , $ 438 , $ 676 , $ 401 ,1,0,1
5537563742,5550953165,Lucille,Connolly,523,50,Empty Nesters, $ 414 , $ 534 , $ 301 , $ 132 , $ 312 , $ 333 , $ 163 , $ 462 , $ 63 ,0,1,1
5539931354,5552950741,Liz,Miller,254,26,Matures, $ 128 , $ 601 , $ 192 , $ 63 , $ 351 , $ 439 , $ 159 , $ 613 , $ 231 ,1,1,0
5532102184,5545677503,Elizabeth,Roper,124,26,Mom & Baby, $ 237 , $ 662 , $ 92 , $ 69 , $ 327 , $ 158 , $ 194 , $ 540 , $ 261 ,0,0,0
5539129123,5552477589,Michael,Birozy,311,36,Empty Nesters, $ 146 , $ 400 , $ 126 , $ 282 , $ 532 , $ 117 , $ 87 , $ 583 , $ 361 ,1,1,1
5529183942,5542890160,Lisa,Hill,345,44,Young Singles, $ 86 , $ 611 , $ 480 , $ 175 , $ 535 , $ 321 , $ 405 , $ 371 , $ 370 ,1,0,1
5902135566,5902144084,Sarah,Chlupac,451,40,Young Singles, $ 410 , $ 359 , $ 320 , $ 276 , $ 349 , $ 222 , $ 176 , $ 484 , $ 286 ,1,1,1
5530260152,5543917349,Kathie,Kaye,345,41,Mom & Baby, $ 446 , $ 520 , $ 357 , $ 84 , $ 335 , $ 354 , $ 442 , $ 500 , $ 55 ,0,0,1
5529274177,5542974844,Tema,Massa,254,50,Empty Nesters, $ 484 , $ 565 , $ 226 , $ 453 , $ 431 , $ 440 , $ 251 , $ 641 , $ 102 ,0,1,1
5539217206,5552564071,Grete,Ehmke,311,48,Matures, $ 429 , $ 452 , $ 135 , $ 69 , $ 357 , $ 155 , $ 105 , $ 639 , $ 118 ,1,0,0
5526384225,5540209608,Teresa,Galloway,435,35,Mom & Baby, $ 156 , $ 531 , $ 305 , $ 78 , $ 408 , $ 470 , $ 355 , $ 315 , $ 426 ,0,1,1
5536230778,5552957080,Jessica,Van Der Pol,531,30,Matures, $ 343 , $ 484 , $ 481 , $ 76 , $ 696 , $ 363 , $ 229 , $ 687 , $ 76 ,1,0,1
5530129395,5543794714,Kathy,Biroschak,554,39,Young Couples, $ 480 , $ 492 , $ 132 , $ 401 , $ 574 , $ 133 , $ 185 , $ 342 , $ 468 ,1,1,0
5527394549,5541187424,Sharon,Shimizu,512,47,Young Singles, $ 340 , $ 592 , $ 304 , $ 230 , $ 372 , $ 314 , $ 498 , $ 307 , $ 467 ,1,1,1
5534081083,5547568940,Bob,Langston,533,55,Young Singles, $ 395 , $ 326 , $ 114 , $ 180 , $ 583 , $ 314 , $ 408 , $ 343 , $ 210 ,1,0,1
5530103225,5543770239,Linda,Stafford,223,24,Mom & Baby, $ 378 , $ 476 , $ 477 , $ 173 , $ 545 , $ 433 , $ 102 , $ 581 , $ 343 ,1,0,1
5539520550,5553112842,Pamela,Wodrich,444,37,Empty Nesters, $ 59 , $ 317 , $ 80 , $ 473 , $ 441 , $ 61 , $ 73 , $ 377 , $ 284 ,1,0,1
5536450952,5549864077,Diane,Anderson,235,36,Matures, $ 320 , $ 606 , $ 298 , $ 394 , $ 642 , $ 182 , $ 329 , $ 438 , $ 288 ,0,0,1
5680090468,5681485036,Jean,Tusler,415,23,Matures, $ 90 , $ 470 , $ 132 , $ 410 , $ 624 , $ 352 , $ 263 , $ 694 , $ 292 ,0,0,1
5535830307,5549256325,Mary,Scapino,444,48,Young Singles, $ 457 , $ 522 , $ 191 , $ 102 , $ 432 , $ 433 , $ 100 , $ 698 , $ 429 ,1,1,0
5531311632,5544920689,Jean,Keith,311,25,Young Couples, $ 275 , $ 612 , $ 455 , $ 449 , $ 436 , $ 203 , $ 257 , $ 585 , $ 340 ,0,1,1
5538460116,5551826309,Daniel,Laino,221,53,Matures, $ 431 , $ 367 , $ 320 , $ 169 , $ 644 , $ 456 , $ 221 , $ 439 , $ 184 ,1,1,0
5537829375,5551212641,Annmarie,Comparetto,134,41,Mom & Baby, $ 226 , $ 348 , $ 229 , $ 467 , $ 698 , $ 193 , $ 104 , $ 319 , $ 356 ,0,1,0
5539867618,5553431049,Ronald,Morse,223,31,Young Singles, $ 378 , $ 447 , $ 466 , $ 479 , $ 401 , $ 361 , $ 379 , $ 664 , $ 318 ,0,0,0
5528312697,5542057633,Jen,Drier,424,40,Matures, $ 195 , $ 618 , $ 448 , $ 239 , $ 615 , $ 183 , $ 116 , $ 586 , $ 205 ,1,1,1
5531146669,5544765886,Josh,Scheer,523,52,Young Singles, $ 367 , $ 330 , $ 132 , $ 439 , $ 456 , $ 271 , $ 204 , $ 528 , $ 176 ,1,0,1
5534172339,5547653908,Bob,Byrne,223,51,Empty Nesters, $ 146 , $ 532 , $ 99 , $ 439 , $ 329 , $ 182 , $ 70 , $ 672 , $ 382 ,0,0,1
5527523626,5541308109,Shirley,Edmiston,313,27,Empty Nesters, $ 229 , $ 536 , $ 382 , $ 479 , $ 335 , $ 347 , $ 424 , $ 567 , $ 271 ,0,0,0
5538592817,5551954117,Christine,Brothers,141,43,Young Singles, $ 70 , $ 327 , $ 95 , $ 396 , $ 321 , $ 474 , $ 317 , $ 436 , $ 434 ,1,1,0
5529286163,5542985935,Mary,Kintz,315,31,Matures, $ 388 , $ 451 , $ 397 , $ 270 , $ 435 , $ 473 , $ 70 , $ 394 , $ 466 ,0,1,1
5532162219,5545733707,Sharon,Harris,413,51,Young Couples, $ 282 , $ 504 , $ 486 , $ 174 , $ 615 , $ 335 , $ 361 , $ 671 , $ 98 ,1,1,1
5902137927,5902146353,Otis,O'Neal,511,49,Empty Nesters, $ 217 , $ 545 , $ 169 , $ 258 , $ 593 , $ 148 , $ 484 , $ 372 , $ 460 ,0,0,0
5538967747,5552319457,Jeanne,Pack,511,25,Empty Nesters, $ 123 , $ 301 , $ 373 , $ 384 , $ 568 , $ 143 , $ 209 , $ 311 , $ 71 ,1,0,1
5528131057,5541887626,Oleetha,Arnold,115,53,Young Singles, $ 455 , $ 598 , $ 58 , $ 120 , $ 622 , $ 177 , $ 282 , $ 616 , $ 372 ,1,0,1
5735729668,5735732064,Cathie,Merry,352,20,Matures, $ 434 , $ 495 , $ 481 , $ 313 , $ 638 , $ 103 , $ 349 , $ 696 , $ 220 ,1,1,1
5879636597,5879641996,Alyvia,Allegretto,441,42,Young Singles, $ 347 , $ 344 , $ 284 , $ 349 , $ 606 , $ 349 , $ 414 , $ 321 , $ 471 ,0,0,0
5530236717,5543895497,Krystle,Koberstein,335,31,Young Singles, $ 406 , $ 509 , $ 56 , $ 117 , $ 311 , $ 356 , $ 287 , $ 625 , $ 138 ,0,0,1
5536818447,5552961181,Tim,Schield,233,39,Empty Nesters, $ 366 , $ 332 , $ 410 , $ 341 , $ 356 , $ 157 , $ 115 , $ 657 , $ 164 ,1,1,0
5539246251,5552592605,Abigail,Olen,321,53,Matures, $ 82 , $ 647 , $ 474 , $ 189 , $ 627 , $ 441 , $ 356 , $ 671 , $ 139 ,0,0,0
5526820397,5540631213,Yvonne,Foote,242,50,Young Couples, $ 125 , $ 337 , $ 270 , $ 104 , $ 345 , $ 173 , $ 82 , $ 385 , $ 318 ,1,0,0
5539453638,5553051844,Sheri,Casero,411,27,Mom & Baby, $ 423 , $ 675 , $ 106 , $ 427 , $ 463 , $ 121 , $ 471 , $ 453 , $ 354 ,1,1,0
5527614770,5541393726,Robert,Pieske,525,25,Young Couples, $ 451 , $ 461 , $ 365 , $ 370 , $ 535 , $ 180 , $ 450 , $ 334 , $ 418 ,0,0,0
5526124198,5539966070,Matthew,Rounds,312,28,Young Singles, $ 94 , $ 470 , $ 118 , $ 239 , $ 479 , $ 79 , $ 122 , $ 624 , $ 194 ,0,0,1
5539236883,5552583406,Laura,Carlson,321,52,Matures, $ 435 , $ 565 , $ 360 , $ 102 , $ 317 , $ 242 , $ 419 , $ 529 , $ 117 ,0,1,1
5534126694,5552891388,Betty,Miller,115,46,Empty Nesters, $ 58 , $ 608 , $ 134 , $ 283 , $ 478 , $ 474 , $ 415 , $ 353 , $ 497 ,0,1,0
5528706946,5542433841,Gisele,Green,545,32,Mom & Baby, $ 263 , $ 301 , $ 113 , $ 100 , $ 360 , $ 101 , $ 312 , $ 614 , $ 203 ,1,0,0
5538233734,5551605464,Mary-Grace,Molloy,442,29,Young Singles, $ 429 , $ 652 , $ 452 , $ 361 , $ 655 , $ 112 , $ 343 , $ 586 , $ 182 ,1,1,0
5537845027,5551227996,Marcia,Haaff,545,29,Young Couples, $ 366 , $ 315 , $ 60 , $ 333 , $ 372 , $ 113 , $ 282 , $ 399 , $ 53 ,1,1,1
5530284440,5543940027,Kimberly,Richards,314,43,Matures, $ 102 , $ 420 , $ 393 , $ 304 , $ 638 , $ 54 , $ 304 , $ 385 , $ 471 ,1,1,0
5530253521,5543911149,Karen,Hime,425,31,Matures, $ 466 , $ 644 , $ 289 , $ 257 , $ 605 , $ 391 , $ 125 , $ 582 , $ 444 ,1,1,0
5537686483,5551072900,Tom,Porn,253,53,Young Couples, $ 333 , $ 322 , $ 405 , $ 327 , $ 380 , $ 377 , $ 266 , $ 588 , $ 399 ,0,1,0
5539552953,5553142149,Lori,Walters,545,35,Young Singles, $ 261 , $ 417 , $ 91 , $ 133 , $ 569 , $ 54 , $ 208 , $ 631 , $ 301 ,1,0,0
5537486592,5552965115,John,Cunningham,241,30,Young Singles, $ 180 , $ 554 , $ 310 , $ 432 , $ 637 , $ 173 , $ 462 , $ 426 , $ 292 ,1,1,1
5538023479,5551402850,Monica,Bush,413,20,Mom & Baby, $ 59 , $ 471 , $ 234 , $ 431 , $ 668 , $ 470 , $ 143 , $ 366 , $ 466 ,0,1,1
5534147686,5547630976,Angela,Romain,314,23,Mom & Baby, $ 89 , $ 454 , $ 446 , $ 210 , $ 496 , $ 490 , $ 128 , $ 380 , $ 306 ,0,1,1
5537473069,5550864591,Carl,Briggs,334,42,Young Singles, $ 116 , $ 551 , $ 473 , $ 326 , $ 362 , $ 457 , $ 127 , $ 318 , $ 228 ,0,1,0
5533198625,5546724949,Connie,Braschler,555,27,Mom & Baby, $ 211 , $ 643 , $ 498 , $ 237 , $ 634 , $ 362 , $ 179 , $ 305 , $ 338 ,0,1,0
5528043281,5541803931,Ron,Blankenship,115,26,Young Singles, $ 284 , $ 590 , $ 58 , $ 456 , $ 552 , $ 404 , $ 132 , $ 573 , $ 251 ,0,1,0
5536047679,5549468815,Andrew,Roope,114,38,Mom & Baby, $ 75 , $ 559 , $ 59 , $ 71 , $ 576 , $ 424 , $ 473 , $ 509 , $ 279 ,1,1,0
5778652491,5778661886,Lori,Metz,451,52,Matures, $ 103 , $ 487 , $ 80 , $ 86 , $ 347 , $ 219 , $ 289 , $ 555 , $ 127 ,0,0,1
5883722083,5543980327,Chuck,Patton,451,23,Matures, $ 342 , $ 620 , $ 151 , $ 120 , $ 356 , $ 215 , $ 247 , $ 459 , $ 380 ,0,1,1
5534156981,5547639642,Beth,Sawyer,444,20,Empty Nesters, $ 315 , $ 555 , $ 346 , $ 261 , $ 490 , $ 86 , $ 422 , $ 527 , $ 72 ,1,1,1
5538202604,5551575589,Jessie,Schmidle,233,49,Mom & Baby, $ 350 , $ 499 , $ 180 , $ 464 , $ 665 , $ 289 , $ 348 , $ 349 , $ 267 ,0,0,0
5539685316,5553262357,Larry,Evans,545,48,Matures, $ 479 , $ 464 , $ 210 , $ 123 , $ 559 , $ 493 , $ 160 , $ 591 , $ 370 ,0,1,0
5531992663,5545575056,Gene,Quam,323,25,Matures, $ 78 , $ 388 , $ 371 , $ 114 , $ 658 , $ 242 , $ 214 , $ 585 , $ 283 ,0,1,0
5859075766,5859080021,Eduardo,Hernandez,431,37,Young Singles, $ 411 , $ 321 , $ 424 , $ 290 , $ 344 , $ 338 , $ 314 , $ 428 , $ 258 ,0,1,0
5537264950,5552958469,Pam,Schindler,422,36,Young Couples, $ 330 , $ 460 , $ 292 , $ 159 , $ 456 , $ 393 , $ 192 , $ 608 , $ 82 ,1,1,0
5528394778,5542134312,Janice,Gipe,333,26,Young Singles, $ 485 , $ 435 , $ 127 , $ 332 , $ 306 , $ 252 , $ 112 , $ 431 , $ 445 ,0,0,1
5526200122,5540037205,Thomas,Fruchey,454,42,Empty Nesters, $ 359 , $ 599 , $ 56 , $ 167 , $ 403 , $ 466 , $ 55 , $ 650 , $ 286 ,0,0,0
5539241343,5552587781,Victoria,Thompson,321,47,Mom & Baby, $ 61 , $ 490 , $ 140 , $ 363 , $ 546 , $ 159 , $ 495 , $ 522 , $ 481 ,0,0,0
5526758586,5540570999,Theresa,Burkhalter,512,20,Mom & Baby, $ 359 , $ 516 , $ 168 , $ 449 , $ 641 , $ 250 , $ 358 , $ 602 , $ 444 ,1,0,1
5532875270,5546422116,Deepu,Kurian,334,35,Mom & Baby, $ 219 , $ 513 , $ 471 , $ 432 , $ 309 , $ 76 , $ 329 , $ 595 , $ 330 ,0,0,0
5528404869,5542143723,Paul,Hoffmann,314,48,Matures, $ 97 , $ 669 , $ 484 , $ 414 , $ 693 , $ 197 , $ 69 , $ 619 , $ 207 ,1,1,1
5537671873,5552960158,Rebecca,Sontheimer,411,24,Matures, $ 425 , $ 672 , $ 437 , $ 452 , $ 599 , $ 352 , $ 478 , $ 579 , $ 166 ,0,1,0
5536875792,5550281163,Lisa,Harrell,324,37,Young Couples, $ 168 , $ 392 , $ 371 , $ 338 , $ 641 , $ 410 , $ 279 , $ 509 , $ 291 ,1,1,1
5538848348,5552202486,Sam,Jones,211,36,Young Singles, $ 474 , $ 641 , $ 298 , $ 158 , $ 457 , $ 415 , $ 110 , $ 366 , $ 359 ,1,0,0
5907555563,5907567265,Catherine,Smiddy,451,39,Empty Nesters, $ 61 , $ 358 , $ 52 , $ 246 , $ 369 , $ 290 , $ 124 , $ 535 , $ 118 ,0,1,1
5533437677,5552732848,Michael,Steinmetz,255,46,Mom & Baby, $ 144 , $ 654 , $ 65 , $ 52 , $ 437 , $ 83 , $ 248 , $ 354 , $ 113 ,1,0,1
5539011028,5552361835,Ralph,Leone,231,26,Mom & Baby, $ 434 , $ 690 , $ 378 , $ 100 , $ 599 , $ 158 , $ 232 , $ 395 , $ 264 ,1,1,0
5529163094,5552826342,Linda,Jackson,555,39,Matures, $ 280 , $ 312 , $ 342 , $ 150 , $ 378 , $ 158 , $ 396 , $ 404 , $ 375 ,0,1,1
5538416236,5552775131,Yasser,Altwaijri,115,20,Matures, $ 320 , $ 393 , $ 136 , $ 228 , $ 628 , $ 404 , $ 177 , $ 332 , $ 352 ,1,0,1
5538485731,5551851221,Audrey,Krebs,121,41,Young Couples, $ 155 , $ 588 , $ 304 , $ 199 , $ 343 , $ 161 , $ 410 , $ 407 , $ 195 ,1,1,0
5539698663,5553274536,Marianne,Reese,444,55,Young Singles, $ 474 , $ 642 , $ 444 , $ 194 , $ 637 , $ 419 , $ 359 , $ 454 , $ 342 ,1,0,0
5527607253,5541386665,Robert,McCarty,325,41,Young Singles, $ 54 , $ 437 , $ 268 , $ 187 , $ 300 , $ 373 , $ 185 , $ 683 , $ 77 ,1,1,1
5538935632,5552775131,Omar,Alradaddi,221,43,Empty Nesters, $ 456 , $ 354 , $ 243 , $ 495 , $ 477 , $ 273 , $ 103 , $ 677 , $ 313 ,0,0,1
5538890681,5552243928,Thomas,Parkins,222,37,Young Couples, $ 122 , $ 422 , $ 95 , $ 469 , $ 586 , $ 130 , $ 107 , $ 419 , $ 307 ,0,0,1
5538615089,5551975521,Charles,Theurer,132,41,Matures, $ 409 , $ 482 , $ 388 , $ 118 , $ 498 , $ 368 , $ 216 , $ 383 , $ 268 ,1,0,0
5538797582,5552152704,Stephanie,Kuhns,241,36,Mom & Baby, $ 197 , $ 578 , $ 280 , $ 456 , $ 551 , $ 114 , $ 256 , $ 337 , $ 275 ,1,1,0
5527657583,5541433659,Sarah,McClintock,233,34,Young Couples, $ 227 , $ 632 , $ 133 , $ 291 , $ 557 , $ 67 , $ 92 , $ 320 , $ 245 ,1,0,1
5538374052,5551742386,Scott,Troyer,544,51,Young Singles, $ 291 , $ 559 , $ 273 , $ 63 , $ 465 , $ 416 , $ 409 , $ 302 , $ 290 ,0,1,0
5531017264,5544644813,Joy,Chapman,421,27,Young Singles, $ 269 , $ 495 , $ 358 , $ 278 , $ 693 , $ 290 , $ 141 , $ 369 , $ 293 ,0,0,1
5538518168,5552969234,Gail,Doyle,131,26,Mom & Baby, $ 439 , $ 499 , $ 251 , $ 309 , $ 449 , $ 401 , $ 289 , $ 688 , $ 453 ,1,0,0
5530245843,5543904028,Carol,Keller,411,37,Matures, $ 119 , $ 523 , $ 265 , $ 258 , $ 568 , $ 450 , $ 367 , $ 400 , $ 347 ,1,1,0
5538635807,5551995467,Don,Pellegrini,151,53,Empty Nesters, $ 220 , $ 450 , $ 351 , $ 497 , $ 533 , $ 261 , $ 124 , $ 495 , $ 226 ,1,1,1
5529181923,5542888279,Margaret,Rundle,543,20,Matures, $ 433 , $ 471 , $ 96 , $ 340 , $ 545 , $ 257 , $ 354 , $ 666 , $ 174 ,1,0,0
5532143088,5545715894,Elaine,Kidd,414,22,Matures, $ 126 , $ 690 , $ 271 , $ 247 , $ 475 , $ 483 , $ 59 , $ 319 , $ 304 ,1,0,1
5529291801,5542991210,Mary,Provencher,514,41,Young Singles, $ 150 , $ 422 , $ 69 , $ 244 , $ 700 , $ 474 , $ 257 , $ 395 , $ 223 ,1,1,0
5530957909,5544589433,Jerry,Hanselmann,523,28,Mom & Baby, $ 440 , $ 584 , $ 276 , $ 183 , $ 605 , $ 163 , $ 296 , $ 542 , $ 368 ,1,1,1
5531270806,5544882081,Andrea,Iovacchini,544,24,Young Singles, $ 109 , $ 639 , $ 200 , $ 150 , $ 429 , $ 55 , $ 190 , $ 375 , $ 157 ,1,1,0
5539096664,5552445709,Lori,Grantham,242,55,Mom & Baby, $ 210 , $ 642 , $ 452 , $ 344 , $ 318 , $ 481 , $ 484 , $ 511 , $ 428 ,0,0,1
5539619193,5553202422,William,Lighthiser,123,54,Mom & Baby, $ 494 , $ 636 , $ 74 , $ 298 , $ 474 , $ 498 , $ 214 , $ 413 , $ 396 ,0,0,1
5531020868,5544648182,Rajina,Hess,551,51,Matures, $ 135 , $ 617 , $ 359 , $ 361 , $ 680 , $ 404 , $ 354 , $ 633 , $ 470 ,0,0,1
5527381401,5541175105,Courtney,Adkins,542,24,Young Singles, $ 239 , $ 351 , $ 464 , $ 446 , $ 359 , $ 470 , $ 100 , $ 556 , $ 155 ,0,1,0
5538263476,5551634157,Nancy,Morrison,353,35,Mom & Baby, $ 345 , $ 459 , $ 52 , $ 199 , $ 634 , $ 71 , $ 446 , $ 302 , $ 390 ,1,1,1
5530485555,5544132369,Linda,Arnos,224,39,Mom & Baby, $ 237 , $ 665 , $ 55 , $ 479 , $ 385 , $ 139 , $ 459 , $ 532 , $ 154 ,1,1,1
5533161056,5546689909,Tracey,Coull,412,38,Mom & Baby, $ 127 , $ 334 , $ 443 , $ 128 , $ 308 , $ 482 , $ 54 , $ 626 , $ 434 ,0,1,0
5539738659,5553310935,Dennis,Baird,225,55,Young Couples, $ 262 , $ 693 , $ 294 , $ 179 , $ 634 , $ 388 , $ 153 , $ 387 , $ 56 ,0,0,1
