Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Bausch & Lomb Incorporated,70-410-7415,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,8836783873,Finance & Insurance,36047042,g.co,Regional Manager - IT,Female,www.linkedin.com/Siana,Siana,KNIGHT,639,43,111,,6
Baxter International Inc.,70-410-7416,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,8092289176,Diversified,36047043,g.co,Head - ERP,Male,www.linkedin.com/Uli,Uli,COLLEGE,833,35,58,,7
BB&T Corporation,70-410-7417,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,4211823766,Health & Community Services,36047044,g.co,Deputy Manager - Systems Audit,Male,www.linkedin.com/Dov,Dov,KELLY,544,50,75,,8
The Bear Stearns Companies Inc.,70-410-7418,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,4211110151,"Arts, Entertainment & Recreation",36047045,g.co,Executive President - Finance,Female,www.linkedin.com/Emmey,Emmey,FLETCHER,864,61,147,,18
"Beazer Homes USA, Inc.",70-410-7419,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,9496241760,Diversified,36047046,g.co,Chief Technical Service,Male,www.linkedin.com/Urbain,Urbain,KERR,247,46,145,,18
"Beckman Coulter, Inc.",70-410-7420,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,1821792476,Transport & Warehousing,36047047,g.co,Assistant Deputy General,Female,www.linkedin.com/Carena,Carena,HOWE,734,33,81,,11
"Becton, Dickinson and Company",70-410-7421,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,7938082058,Finance & Insurance,36047048,g.co,Deputy Manager - Finance,Female,www.linkedin.com/Dyann,Dyann,PORTER,452,49,124,,14
Bed Bath & Beyond Inc.,70-410-7422,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,7298694066,Telecommunications,36047049,g.co,Opportunity Manager,Male,www.linkedin.com/Obadiah,Obadiah,CARPENTER,336,55,131,,11
"Belk, Inc.",70-410-7423,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,4559596689,Utilities & Waste Management,36047050,g.co,Director - Tourism & Marketing,Female,www.linkedin.com/Keeley,Keeley,JOSEPH,264,58,133,,16
Bell Microproducts Inc.,70-410-7424,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,7600087405,Information & Media,36047051,g.co,Chief Administrator,Male,www.linkedin.com/Ethelbert,Ethelbert,HOLLAND,943,29,158,,19
BellSouth Corporation,70-410-7425,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,5454060804,Finance & Insurance,36047052,g.co,Executive - Marketing,Male,www.linkedin.com/Lyle,Lyle,KNIGHT,829,28,120,,6
Belo Corp.,70-410-7426,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,2303068120,Telecommunications,36047053,g.co,Deputy General Managers,Male,www.linkedin.com/Kraig,Kraig,ROBERTS,661,66,166,,17
"Bemis Company, Inc.",70-410-7427,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,8515942611,Telecommunications,36047054,g.co,President - Technical,Male,www.linkedin.com/Terry,Terry,CO,278,67,191,,15
"Benchmark Electronics, Inc.",70-410-7428,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,1118854884,"Arts, Entertainment & Recreation",36047055,g.co,Technical Manager - IT Infra,Female,www.linkedin.com/Eartha,Eartha,FOWLER,777,30,139,,15
Berkshire Hathaway Inc.,70-410-7429,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,9549468663,Transport & Warehousing,36047056,g.co,Consumer Finance,Male,www.linkedin.com/Gerald,Gerald,SUTTON,284,39,68,,20
"Best Buy Co., Inc.",70-410-7430,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,9232113825,WHOLESALE & RETAIL TRADE,36047057,g.co,General Manager - Engineering & Maintenance,Male,www.linkedin.com/Brendan,Brendan,FOX,356,40,150,,16
Bethlehem Steel Corporation,70-410-7431,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3677470200,Education Services,36047058,g.co,Officer - Corporate Administration,Female,www.linkedin.com/Elwina,Elwina,SIMMONS,820,57,106,,6
"Beverly Enterprises, Inc.",70-410-7432,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,7389927868,IT Supplier,36047059,g.co,Analyst - Technical,Female,www.linkedin.com/Lynn,Lynn,FOX,814,59,55,,13
"Big Lots, Inc.",70-410-7433,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,3197385706,Utilities & Waste Management,36047060,g.co,Senior Manager - Programs,Male,www.linkedin.com/Stavros,Stavros,MORGAN,519,65,142,,8
BJ Services Company,70-410-7434,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,9603105729,"Real Estate, Rental & Leasing",36047061,g.co,Manager - Corporate Sales,Male,www.linkedin.com/Gardiner,Gardiner,HENRY,256,28,122,,20
"BJ's Wholesale Club, Inc.",70-410-7435,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,4291658754,Education Services,36047062,g.co,Head - Hr & Communication,Male,www.linkedin.com/Weider,Weider,WELLS,451,47,70,,12
The Black & Decker Corporation,70-410-7436,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,3137635965,Health & Community Services,36047063,g.co,Vice President - Finance,Male,www.linkedin.com/Hollis,Hollis,COLLINS,219,58,40,,15
Black Hills Corporation,70-410-7437,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,7179402351,Information & Media,36047064,g.co,Senior Manager Engineering & Quality Assurance,Male,www.linkedin.com/Saw,Saw,CARTER,183,50,60,,7
"BMC Software, Inc.",70-410-7438,5,91538 Del Sol Trail,Bakersfield,Oregon,OR,United States,2684260372,IT Supplier,36047065,g.co,General Manager - Corporate Communications,Female,www.linkedin.com/Kelcey,Kelcey,HARRIS,375,25,110,,19
The Boeing Company,70-410-7439,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,9798300409,Government,36047066,g.co,Chief Accounts Officer & Finance Advisor,Male,www.linkedin.com/Von,Von,HAY,538,60,65,,6
Boise Cascade Corporation,70-410-7440,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,5181193969,MINING,36047067,g.co,Manager - Personnel & Administratio,Male,www.linkedin.com/Porter,Porter,ANDERSON,709,59,162,,19
"Borders Group, Inc.",70-410-7441,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,6459680504,IT Supplier,36047068,g.co,Oracle - Dba,Male,www.linkedin.com/Markos,Markos,WRIGHT,536,55,61,,12
BorgWarner Inc.,70-410-7442,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,7147937927,Electrical & Electronics,36047069,g.co,Senior Vice President - Operations,Male,www.linkedin.com/Shepperd,Shepperd,WATTS,145,23,117,,14
Boston Scientific Corporation,70-410-7443,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,4846678596,Transport & Warehousing,36047070,g.co,Head - Regional,Male,www.linkedin.com/Lemmie,Lemmie,FOWLER,755,41,145,,20
Bowater Incorporated,70-410-7444,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,2600588526,WHOLESALE & RETAIL TRADE,36047071,g.co,President - Project,Male,www.linkedin.com/Quent,Quent,GREGORY,382,48,198,,15
Briggs & Stratton Corporation,70-410-7445,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,1309723662,Health & Community Services,36047072,g.co,Executive - Employee Services,Female,www.linkedin.com/Almeria,Almeria,JOHN,948,36,192,,7
"Brightpoint, Inc.",70-410-7446,5,91538 Del Sol Trail,Bakersfield,Texas,TX,United States,1594735781,Health & Community Services,36047073,g.co,Manager - IT Operations (India Region),Female,www.linkedin.com/Trina,Trina,BROOKS,281,56,140,,15
"Brinker International, Inc.",70-410-7447,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,3393294167,Diversified,36047074,g.co,Senior General Manager - HR,Female,www.linkedin.com/Chrysa,Chrysa,LANE,672,36,186,,5
Bristol-Myers Squibb Company,70-410-7448,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,3220495540,Construction & Engineering Services,36047075,g.co,Customer Care Executive,Male,www.linkedin.com/Scarface,Scarface,CARROLL,181,43,44,,9
"Broadwing, Inc.",70-410-7449,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,3286108376,Accommodation & Food Services,36047076,g.co,Assistant Deputy General,Female,www.linkedin.com/Gussie,Gussie,SIMPSON,136,41,166,,9
"Brown Shoe Company, Inc.",70-410-7450,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,1800849787,Personal & Other Services,36047077,g.co,Deputy Manager - comm - sys,Male,www.linkedin.com/Hanson,Hanson,LINCOLN,303,54,161,,10
Brown-Forman Corporation,70-410-7451,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,3788095129,Construction & Engineering Services,36047078,g.co,Lead - HR,Female,www.linkedin.com/Magna,Magna,DAVIDSON,461,45,43,,8
Brunswick Corporation,70-410-7452,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,8939296935,Finance & Insurance,36047079,g.co,Deputy General Manager - New Produc,Male,www.linkedin.com/Neel,Neel,WRIGHT,153,29,134,,10
"Budget Group, Inc.",70-410-7453,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,5749217279,Business Management and Scientific Services,36047080,g.co,Senior Consultant - IT,Female,www.linkedin.com/Inesita,Inesita,OWEN,500,35,180,,15
Burlington Coat Factory Warehouse Corporation,70-410-7454,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,7081109305,Health & Community Services,36047081,g.co,Officer - Technical,Female,www.linkedin.com/Fern,Fern,FELLOWS,223,49,113,,13
"Burlington Industries, Inc.",70-410-7455,5,91538 Del Sol Trail,Bakersfield,Wyoming,WY,United States,1413030721,Diversified,36047082,g.co,Commercial Assistant,Female,www.linkedin.com/Kathryne,Kathryne,HUGHES,256,45,145,,5
Burlington Northern Santa Fe Corporation,70-410-7456,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,9993571172,Accommodation & Food Services,36047083,g.co,Senior Associate - Sales,Male,www.linkedin.com/Arvy,Arvy,ROOSEVELT,995,30,159,,15
Burlington Resources Inc.,70-410-7457,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,7620295233,Personal & Other Services,36047084,g.co,Senior Manger,Male,www.linkedin.com/Herrick,Herrick,FRENCH,266,32,194,,18
C. H. Robinson Worldwide Inc.,70-410-7458,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,7618829932,MINING,36047085,g.co,Senior Manager - IT Infra,Male,www.linkedin.com/Eddie,Eddie,SPENCER,329,67,39,,19
Cablevision Systems Corp,70-410-7459,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,4411610033,Utilities & Waste Management,36047086,g.co,Manager - MIS,Female,www.linkedin.com/Shalna,Shalna,BARTON,271,33,169,,13
Cabot Corp,70-410-7460,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,9529083617,Construction & Engineering Services,36047087,g.co,CFO,Female,www.linkedin.com/Celinka,Celinka,HUDSON,682,41,118,,19
"Cadence Design Systems, Inc.",70-410-7461,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,3520066499,Health & Community Services,36047088,g.co,Senior Manager - ITD,Male,www.linkedin.com/Shurlocke,Shurlocke,GOULD,554,58,178,,19
Calpine Corp.,70-410-7462,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,9802073838,Utilities & Waste Management,36047089,g.co,Deputy General Manager - IS,Female,www.linkedin.com/Kare,Kare,WILLIAM,697,25,32,,17
Campbell Soup Co.,70-410-7463,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,8851318429,Electrical & Electronics,36047090,g.co,Senior Manager - Manufacturing,Female,www.linkedin.com/Donella,Donella,NEWTON,801,21,136,,19
Capital One Financial Corp.,70-410-7464,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,7183982605,Accommodation & Food Services,36047091,g.co,Sub manager - IT,Male,www.linkedin.com/Byram,Byram,WM,712,44,196,,10
Cardinal Health Inc.,70-410-7465,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,2145902978,Accommodation & Food Services,36047092,g.co,Senior Vice President & Head - Mark,Male,www.linkedin.com/Rab,Rab,HAMILTON,279,35,107,,13
Caremark Rx Inc.,70-410-7466,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,6297841197,IT Supplier,36047093,g.co,Purchase - Manager,Female,www.linkedin.com/Carley,Carley,WATTS,970,49,83,,16
Carlisle Cos. Inc.,70-410-7467,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,5432066043,Health & Community Services,36047094,g.co,Officer - IT,Male,www.linkedin.com/Archie,Archie,BROWN,643,67,62,,10
Carpenter Technology Corp.,70-410-7468,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,8574386564,Transport & Warehousing,36047095,g.co,Joint Executive President - HR,Female,www.linkedin.com/Jobi,Jobi,SIMMONS,795,46,86,,17
Casey's General Stores Inc.,70-410-7469,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,3540651951,IT Supplier,36047096,g.co,Head - Planning & Sourcing,Male,www.linkedin.com/Elihu,Elihu,PRATT,978,23,118,,16
Caterpillar Inc.,70-410-7470,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,4368727675,Banking,36047097,g.co,Head - Learning & Development,Female,www.linkedin.com/Xylia,Xylia,RYAN,415,46,33,,18
CBRL Group Inc.,70-410-7471,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,8335140583,Information & Media,36047098,g.co,Global Hr Analyst,Female,www.linkedin.com/Selia,Selia,MILLS,356,20,131,,8
CDI Corp.,70-410-7472,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,9527529264,IT Supplier,36047099,g.co,Executive - Business Development,Male,www.linkedin.com/Buddy,Buddy,BATES,413,58,74,,11
CDW Computer Centers Inc.,70-410-7473,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,9265006049,"Arts, Entertainment & Recreation",36047100,g.co,In - charge - Computers,Female,www.linkedin.com/Carmel,Carmel,ARNOLD,573,43,190,,16
CellStar Corp.,70-410-7474,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,1333814343,Transport & Warehousing,36047101,g.co,Vice President - Corporate Communications,Female,www.linkedin.com/Devon,Devon,PETERS,415,65,159,,9
Cendant Corp,70-410-7475,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,9710124625,Business Management and Scientific Services,36047102,g.co,Associate Director,Female,www.linkedin.com/Ajay,Ajay,BARTON,932,23,134,,13
Cenex Harvest States Cooperatives,70-410-7476,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,9443183592,Business Management and Scientific Services,36047103,g.co,Manager - Database Systems,Male,www.linkedin.com/Chuck,Chuck,STREET,279,43,86,,9
Centex Corp.,70-410-7477,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,9636216208,Telecommunications,36047104,g.co,Commercial Executive,Male,www.linkedin.com/Carlos,Carlos,MILLER,105,33,177,,8
CenturyTel Inc.,70-410-7478,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,7757404813,"Arts, Entertainment & Recreation",36047105,g.co,Manager - Technical Support,Female,www.linkedin.com/Peg,Peg,PALMER,690,52,191,,20
Ceridian Corp.,70-410-7479,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,9636101409,WHOLESALE & RETAIL TRADE,36047106,g.co,Business Systems Analyst,Female,www.linkedin.com/Blinnie,Blinnie,HOWE,812,23,168,,11
CH2M Hill Cos. Ltd.,70-410-7480,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,6685218612,Education Services,36047107,g.co,Senior Programmer,Male,www.linkedin.com/Jesse,Jesse,PHILLIPS,954,53,110,,19
Champion Enterprises Inc.,70-410-7481,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,6999602200,Personal & Other Services,36047108,g.co,Engineer - Lead,Male,www.linkedin.com/Noam,Noam,FOX,573,28,105,,16
Charles Schwab Corp.,70-410-7482,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,8746003206,Accommodation & Food Services,36047109,g.co,Assistant Manager - Retail,Female,www.linkedin.com/Emmaline,Emmaline,ROBERT,688,68,199,,11
Charming Shoppes Inc.,70-410-7483,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,1564205412,Business Management and Scientific Services,36047110,g.co,Senior Scientist,Female,www.linkedin.com/Ellynn,Ellynn,WARREN,466,35,130,,14
Charter Communications Inc.,70-410-7484,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,1774141383,"Arts, Entertainment & Recreation",36047111,g.co,Executive Director - Finance & Admin,Male,www.linkedin.com/Rodolfo,Rodolfo,NICHOLS,676,53,164,,13
Charter One Financial Inc.,70-410-7485,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,6719709805,Information & Media,36047112,g.co,Manager - MIS,Female,www.linkedin.com/Pia,Pia,GEO,843,29,135,,18
ChevronTexaco Corp.,70-410-7486,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,2131314751,"Real Estate, Rental & Leasing",36047113,g.co,Lead Consultant,Male,www.linkedin.com/Yanaton,Yanaton,MATTHEWS,988,64,199,,18
Chiquita Brands International Inc.,70-410-7487,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,2326892783,Health & Community Services,36047114,g.co,Chief General Manager - Technical &,Male,www.linkedin.com/Batholomew,Batholomew,BARRETT,385,23,134,,15
Chubb Corp,70-410-7488,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,8031395079,Education Services,36047115,g.co,Group Chief Information Officer,Female,www.linkedin.com/Maisey,Maisey,AUSTIN,649,45,154,,6
Ciena Corp.,70-410-7489,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,7114395434,Information & Media,36047116,g.co,Additional General Manager - Projects,Female,www.linkedin.com/Dido,Dido,CO,117,39,142,,18
Cigna Corp,70-410-7490,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,2561667137,Education Services,36047117,g.co,Chartered Accountant,Female,www.linkedin.com/Tessi,Tessi,MANN,444,47,175,,19
Cincinnati Financial Corp.,70-410-7491,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,8908734679,Electrical & Electronics,36047118,g.co,General Manager - Procurement,Male,www.linkedin.com/Sandro,Sandro,BALDWIN,211,61,176,,7
Cinergy Corp.,70-410-7492,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,2111617176,Diversified,36047119,g.co,Professor,Female,www.linkedin.com/Dianemarie,Dianemarie,RICHARDS,911,58,199,,15
Cintas Corp.,70-410-7493,5,91538 Del Sol Trail,Bakersfield,Wyoming,WY,United States,2364800726,Personal & Other Services,36047120,g.co,Chief Manager - Networking,Male,www.linkedin.com/Drew,Drew,HARVEY,509,29,92,,7
Circuit City Stores Inc.,70-410-7494,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,9468019939,Business Management and Scientific Services,36047121,g.co,Founder & Chairman,Male,www.linkedin.com/Charleton,Charleton,WARREN,859,62,106,,6
Cisco Systems Inc.,70-410-7495,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,7002714875,Government,36047122,g.co,Senior Manager - Datacenter,Female,www.linkedin.com/Bernadette,Bernadette,SIMMONS,631,59,94,,16
"Citigroup, Inc",70-410-7496,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,9038746350,MINING,36047123,g.co,General Manager - Planning & Development,Female,www.linkedin.com/Ealasaid,Ealasaid,HARPER,586,22,169,,17
