Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Bausch & Lomb Incorporated,70-610-7415,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,4662643497,"Arts, Entertainment & Recreation",36047042,g.co,Lead Technology Specialist,Male,www.linkedin.com/Griffith,Griffith,NICHOLS,639,43,111,,6
Baxter International Inc.,70-610-7416,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,3982582977,Personal & Other Services,36047043,g.co,Manager - IS,Female,www.linkedin.com/Janna,Janna,ALEXANDER,833,35,58,,7
BB&T Corporation,70-610-7417,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,1221951554,"Arts, Entertainment & Recreation",36047044,g.co,IT Lead,Female,www.linkedin.com/Chryste,Chryste,STREET,544,50,75,,8
The Bear Stearns Companies Inc.,70-610-7418,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,6188416942,Diversified,36047045,g.co,Chief Engineer,Male,www.linkedin.com/Elijah,Elijah,ROBINSON,864,61,147,,18
"Beazer Homes USA, Inc.",70-610-7419,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,1306502661,Diversified,36047046,g.co,Director - Sales & Marketing,Female,www.linkedin.com/Melania,Melania,GRANT,247,46,145,,18
"Beckman Coulter, Inc.",70-610-7420,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,9942550552,Construction & Engineering Services,36047047,g.co,Deputy General Manager - Accounts,Female,www.linkedin.com/Debby,Debby,IT,734,33,81,,11
"Becton, Dickinson and Company",70-610-7421,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,5601861886,Telecommunications,36047048,g.co,Deputy Vice President,Female,www.linkedin.com/Felipa,Felipa,WATSON,452,49,124,,14
Bed Bath & Beyond Inc.,70-610-7422,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,2613298022,Diversified,36047049,g.co,General Manager - Corporate Communication,Male,www.linkedin.com/Clay,Clay,DEAN,336,55,131,,11
"Belk, Inc.",70-610-7423,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,3198536292,Personal & Other Services,36047050,g.co,Consultant - ERP,Male,www.linkedin.com/Dwight,Dwight,PAYNE,264,58,133,,16
Bell Microproducts Inc.,70-610-7424,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,3591111109,Education Services,36047051,g.co,Deputy General Manager - C & IT,Male,www.linkedin.com/Horace,Horace,FOWLER,943,29,158,,19
BellSouth Corporation,70-610-7425,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,6077186068,Accommodation & Food Services,36047052,g.co,Director - Research & Development,Male,www.linkedin.com/Matthieu,Matthieu,PALMER,829,28,120,,6
Belo Corp.,70-610-7426,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,8393346612,Health & Community Services,36047053,g.co,Deputy Manager - IT Infrastructure,Male,www.linkedin.com/Clement,Clement,ANDERSON,661,66,166,,17
"Bemis Company, Inc.",70-610-7427,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,6589335223,Telecommunications,36047054,g.co,Account Manager,Female,www.linkedin.com/Hilda,Hilda,HOWELL,278,67,191,,15
"Benchmark Electronics, Inc.",70-610-7428,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,2806187543,Personal & Other Services,36047055,g.co,Senior General Manager - Finance,Male,www.linkedin.com/Maison,Maison,PRATT,777,30,139,,15
Berkshire Hathaway Inc.,70-610-7429,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,7448775762,Education Services,36047056,g.co,Personal Assistant,Male,www.linkedin.com/Abram,Abram,HAYES,284,39,68,,20
"Best Buy Co., Inc.",70-610-7430,5,91538 Del Sol Trail,Bakersfield,Utah,UT,United States,3849331326,Transport & Warehousing,36047057,g.co,Associate - IT,Male,www.linkedin.com/Rodolph,Rodolph,TUCKER,356,40,150,,16
Bethlehem Steel Corporation,70-610-7431,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,6962457622,IT Supplier,36047058,g.co,Managing Director - Institutional B,Female,www.linkedin.com/Barby,Barby,SHAW,820,57,106,,6
"Beverly Enterprises, Inc.",70-610-7432,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,5283397622,Utilities & Waste Management,36047059,g.co,Joint Director,Male,www.linkedin.com/Waylin,Waylin,HUGHES,814,59,55,,13
"Big Lots, Inc.",70-610-7433,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1070781681,Government,36047060,g.co,Vice President - Accounts,Female,www.linkedin.com/Franny,Franny,PATTERSON,519,65,142,,8
BJ Services Company,70-610-7434,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,3961013046,Utilities & Waste Management,36047061,g.co,Deputy Manager - IT,Female,www.linkedin.com/Minetta,Minetta,CUNNINGHAM,256,28,122,,20
"BJ's Wholesale Club, Inc.",70-610-7435,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,6370836768,Finance & Insurance,36047062,g.co,Manager Operations Bridge Corporate IT,Male,www.linkedin.com/Oswell,Oswell,JORDAN,451,47,70,,12
The Black & Decker Corporation,70-610-7436,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,1846738049,Transport & Warehousing,36047063,g.co,Consumer Finance,Male,www.linkedin.com/Kory,Kory,FOX,219,58,40,,15
Black Hills Corporation,70-610-7437,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,7769030491,Government,36047064,g.co,Chief Engineer,Female,www.linkedin.com/Gertrud,Gertrud,DAVID,183,50,60,,7
"BMC Software, Inc.",70-610-7438,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,3245813452,Health & Community Services,36047065,g.co,Senior Manager - Data Network Service,Female,www.linkedin.com/Gilly,Gilly,STANLEY,375,25,110,,19
The Boeing Company,70-610-7439,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,3828541853,Personal & Other Services,36047066,g.co,Programner Analyst,Male,www.linkedin.com/Tray,Tray,FLEMING,538,60,65,,6
Boise Cascade Corporation,70-610-7440,5,91538 Del Sol Trail,Bakersfield,Washington,WA,United States,5416560599,"Arts, Entertainment & Recreation",36047067,g.co,Director - Sales & Marketing,Male,www.linkedin.com/Lanny,Lanny,PERKINS,709,59,162,,19
"Borders Group, Inc.",70-610-7441,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,3530264160,MINING,36047068,g.co,Director - Marketing,Male,www.linkedin.com/Kory,Kory,TUCKER,536,55,61,,12
BorgWarner Inc.,70-610-7442,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,7456093271,Education Services,36047069,g.co,Associate Director - Projects,Female,www.linkedin.com/Rosalynd,Rosalynd,FRANK,145,23,117,,14
Boston Scientific Corporation,70-610-7443,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,8332900901,MINING,36047070,g.co,Senior General Manager - Finance,Female,www.linkedin.com/Pauline,Pauline,MISS,755,41,145,,20
Bowater Incorporated,70-610-7444,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,7936224452,Government,36047071,g.co,Manager - IT Operations (India Region),Female,www.linkedin.com/Cathi,Cathi,GORDON,382,48,198,,15
Briggs & Stratton Corporation,70-610-7445,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,8586980718,Government,36047072,g.co,Chief General Manager - IT,Female,www.linkedin.com/Enrica,Enrica,STREET,948,36,192,,7
"Brightpoint, Inc.",70-610-7446,5,91538 Del Sol Trail,Bakersfield,California,CA,United States,3855004178,Health & Community Services,36047073,g.co,Chief Officer - Accounts,Female,www.linkedin.com/Norene,Norene,MONTGOMERY,281,56,140,,15
"Brinker International, Inc.",70-610-7447,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,9341070699,Government,36047074,g.co,Consultant - IS,Male,www.linkedin.com/Mitch,Mitch,ADAMS,672,36,186,,5
Bristol-Myers Squibb Company,70-610-7448,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,6479315478,Finance & Insurance,36047075,g.co,Manager - ERP,Female,www.linkedin.com/Corina,Corina,STEWART,181,43,44,,9
"Broadwing, Inc.",70-610-7449,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,4424651809,WHOLESALE & RETAIL TRADE,36047076,g.co,Vice President - Delivery,Male,www.linkedin.com/Ferd,Ferd,EVANS,136,41,166,,9
"Brown Shoe Company, Inc.",70-610-7450,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,4930593361,Business Management and Scientific Services,36047077,g.co,Noda Person,Male,www.linkedin.com/Sutton,Sutton,PERKINS,303,54,161,,10
Brown-Forman Corporation,70-610-7451,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1552103060,WHOLESALE & RETAIL TRADE,36047078,g.co,Chief Manager MM,Male,www.linkedin.com/Hiralal,Hiralal,HOWARD,461,45,43,,8
Brunswick Corporation,70-610-7452,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,7251188239,Personal & Other Services,36047079,g.co,Engineer - Project,Male,www.linkedin.com/Roy,Roy,GRAY,153,29,134,,10
"Budget Group, Inc.",70-610-7453,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,5236227122,"Real Estate, Rental & Leasing",36047080,g.co,Vice President - IT & Finance,Female,www.linkedin.com/Evaleen,Evaleen,RUSSELL,500,35,180,,15
Burlington Coat Factory Warehouse Corporation,70-610-7454,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,1183333526,Manufacturing,36047081,g.co,Network Systems Admin,Female,www.linkedin.com/Kee,Kee,SIMMONS,223,49,113,,13
"Burlington Industries, Inc.",70-610-7455,5,91538 Del Sol Trail,Bakersfield,North Carolina,NC,United States,2905448732,Government,36047082,g.co,Level F,Male,www.linkedin.com/Thedrick,Thedrick,GOULD,256,45,145,,5
Burlington Northern Santa Fe Corporation,70-610-7456,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,5371375060,Finance & Insurance,36047083,g.co,Head - Business Development,Male,www.linkedin.com/Hashim,Hashim,BARTON,995,30,159,,15
Burlington Resources Inc.,70-610-7457,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,7686739284,Accommodation & Food Services,36047084,g.co,Group Chief Human Resources Officer,Male,www.linkedin.com/Sergio,Sergio,OLIVER,266,32,194,,18
C. H. Robinson Worldwide Inc.,70-610-7458,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,8150885157,WHOLESALE & RETAIL TRADE,36047085,g.co,General Manager (MS) & CIO,Female,www.linkedin.com/Alberta,Alberta,FISHER,329,67,39,,19
Cablevision Systems Corp,70-610-7459,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,1184849732,MINING,36047086,g.co,Executive - Account,Male,www.linkedin.com/Wallace,Wallace,BARKER,271,33,169,,13
Cabot Corp,70-610-7460,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,3310849580,Telecommunications,36047087,g.co,General Manager - Administrator,Male,www.linkedin.com/Jude,Jude,JAMES,682,41,118,,19
"Cadence Design Systems, Inc.",70-610-7461,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,3816615879,"Real Estate, Rental & Leasing",36047088,g.co,Executive Director & Chief Technica,Female,www.linkedin.com/Gianina,Gianina,BURKE,554,58,178,,19
Calpine Corp.,70-610-7462,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,8007188840,Finance & Insurance,36047089,g.co,Controller - Finance,Female,www.linkedin.com/Bamby,Bamby,TAYLOR,697,25,32,,17
Campbell Soup Co.,70-610-7463,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,9492696646,Finance & Insurance,36047090,g.co,Office Incharge,Male,www.linkedin.com/Timmie,Timmie,THOMPSON,801,21,136,,19
Capital One Financial Corp.,70-610-7464,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,1034789285,Telecommunications,36047091,g.co,General Manager - Plg & Dev,Male,www.linkedin.com/Tibold,Tibold,EVANS,712,44,196,,10
Cardinal Health Inc.,70-610-7465,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,9290399097,Telecommunications,36047092,g.co,General Manager - Corporate IT,Male,www.linkedin.com/Aube,Aube,DUNCAN,279,35,107,,13
Caremark Rx Inc.,70-610-7466,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,5478532675,Construction & Engineering Services,36047093,g.co,Section Head,Male,www.linkedin.com/Franklyn,Franklyn,WALKER,970,49,83,,16
Carlisle Cos. Inc.,70-610-7467,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,3716891140,Transport & Warehousing,36047094,g.co,Chief Executive Officer - IT,Male,www.linkedin.com/Tye,Tye,RICE,643,67,62,,10
Carpenter Technology Corp.,70-610-7468,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,7217624236,Health & Community Services,36047095,g.co,Assistant Manager - IT & Systems,Male,www.linkedin.com/Beck,Beck,MISS,795,46,86,,17
Casey's General Stores Inc.,70-610-7469,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,7522785215,WHOLESALE & RETAIL TRADE,36047096,g.co,Manager - Personnel & Administration,Female,www.linkedin.com/Josephina,Josephina,GARDNER,978,23,118,,16
Caterpillar Inc.,70-610-7470,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,8107361024,Education Services,36047097,g.co,Assistance Consultant,Male,www.linkedin.com/Marion,Marion,WILLIAM,415,46,33,,18
CBRL Group Inc.,70-610-7471,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,8504795149,Personal & Other Services,36047098,g.co,Consultant - IS,Female,www.linkedin.com/Debra,Debra,CARROLL,356,20,131,,8
CDI Corp.,70-610-7472,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,8644434373,WHOLESALE & RETAIL TRADE,36047099,g.co,Manager - Customer Service,Male,www.linkedin.com/Alic,Alic,SANDERS,413,58,74,,11
CDW Computer Centers Inc.,70-610-7473,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,2817460870,Telecommunications,36047100,g.co,Deputy General Manager - HR,Male,www.linkedin.com/Pryce,Pryce,CUNNINGHAM,573,43,190,,16
CellStar Corp.,70-610-7474,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,4284455417,Banking,36047101,g.co,Deputy Vice President,Female,www.linkedin.com/Buffy,Buffy,DEAN,415,65,159,,9
Cendant Corp,70-610-7475,5,91538 Del Sol Trail,Bakersfield,Idaho,ID,United States,6300330063,Diversified,36047102,g.co,Senior Divisional Manager - Systems,Male,www.linkedin.com/Joshuah,Joshuah,REYNOLDS,932,23,134,,13
Cenex Harvest States Cooperatives,70-610-7476,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,6555262139,Government,36047103,g.co,General Manager - T & I,Male,www.linkedin.com/Lennie,Lennie,GRAY,279,43,86,,9
Centex Corp.,70-610-7477,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,4603615003,Education Services,36047104,g.co,Senior Manger,Female,www.linkedin.com/Kiele,Kiele,HAMILTON,105,33,177,,8
CenturyTel Inc.,70-610-7478,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,5193059731,IT Supplier,36047105,g.co,UNIX Expert,Female,www.linkedin.com/Marilyn,Marilyn,CAMPBELL,690,52,191,,20
Ceridian Corp.,70-610-7479,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,1419679350,Business Management and Scientific Services,36047106,g.co,Area Sales Manager,Male,www.linkedin.com/Winn,Winn,MASON,812,23,168,,11
CH2M Hill Cos. Ltd.,70-610-7480,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,5190841434,Business Management and Scientific Services,36047107,g.co,Vice President - Engineering Service,Female,www.linkedin.com/Ketty,Ketty,WEST,954,53,110,,19
Champion Enterprises Inc.,70-610-7481,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,7206834696,Education Services,36047108,g.co,General Manager - Recovery & Legal,Female,www.linkedin.com/Layla,Layla,ROGERS,573,28,105,,16
Charles Schwab Corp.,70-610-7482,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,7909225851,Diversified,36047109,g.co,Chief Officer - Marketing,Female,www.linkedin.com/Eva,Eva,ADAMS,688,68,199,,11
Charming Shoppes Inc.,70-610-7483,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,5954968359,Personal & Other Services,36047110,g.co,Deputy General Manager - HR,Male,www.linkedin.com/Pierce,Pierce,BARNES,466,35,130,,14
Charter Communications Inc.,70-610-7484,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,1853752397,Personal & Other Services,36047111,g.co,Senior Vice President Apac - Sales,Female,www.linkedin.com/Alexi,Alexi,WILLIAMSON,676,53,164,,13
Charter One Financial Inc.,70-610-7485,5,91538 Del Sol Trail,Bakersfield,Alaska,AK,United States,8332249377,Telecommunications,36047112,g.co,Head - Corporate Communication,Male,www.linkedin.com/Finn,Finn,GILBERT,843,29,135,,18
ChevronTexaco Corp.,70-610-7486,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,3775263389,Business Management and Scientific Services,36047113,g.co,Engineer - Networks,Male,www.linkedin.com/Blair,Blair,SHERMAN,988,64,199,,18
Chiquita Brands International Inc.,70-610-7487,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,8624333518,Accommodation & Food Services,36047114,g.co,Assistant Manager - Sales,Female,www.linkedin.com/Winni,Winni,LEWIS,385,23,134,,15
Chubb Corp,70-610-7488,5,91538 Del Sol Trail,Bakersfield,Puerto Rico,PR,United States,9215897332,IT Supplier,36047115,g.co,Incharge Chief Engineer - IT,Female,www.linkedin.com/Zara,Zara,FOSTER,649,45,154,,6
Ciena Corp.,70-610-7489,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,3315465666,Information & Media,36047116,g.co,Head - Hr & Administration,Male,www.linkedin.com/Mitch,Mitch,RILEY,117,39,142,,18
Cigna Corp,70-610-7490,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,7160087922,Personal & Other Services,36047117,g.co,Developer - Engineer,Male,www.linkedin.com/Kelsey,Kelsey,BENNETT,444,47,175,,19
Cincinnati Financial Corp.,70-610-7491,5,91538 Del Sol Trail,Bakersfield,Colorado,CO,United States,1709119773,Information & Media,36047118,g.co,General Manager - Manufacturing,Male,www.linkedin.com/Sully,Sully,LAWRENCE,211,61,176,,7
Cinergy Corp.,70-610-7492,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,3962560769,WHOLESALE & RETAIL TRADE,36047119,g.co,Senior Manager - Bids & Sales Engineering,Female,www.linkedin.com/Judith,Judith,COLLEGE,911,58,199,,15
Cintas Corp.,70-610-7493,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,5053675435,Business Management and Scientific Services,36047120,g.co,Head - EDP,Female,www.linkedin.com/Joyann,Joyann,GRANT,509,29,92,,7
Circuit City Stores Inc.,70-610-7494,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,5372278766,IT Supplier,36047121,g.co,Joint Managing Director,Male,www.linkedin.com/Augustine,Augustine,ABBOTT,859,62,106,,6
Cisco Systems Inc.,70-610-7495,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,2336606596,Utilities & Waste Management,36047122,g.co,Director - Production & Project,Male,www.linkedin.com/Isidore,Isidore,BRIEN,631,59,94,,16
"Citigroup, Inc",70-610-7496,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,6378928974,Diversified,36047123,g.co,Executive Vice President,Male,www.linkedin.com/Avraham,Avraham,FELLOWS,586,22,169,,17
Citizens Communications Co.,70-610-7497,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,2508265102,Utilities & Waste Management,36047124,g.co,Assistant Deputy General,Male,www.linkedin.com/Reynolds,Reynolds,HUNTER,582,63,100,,8
